,galex_objid,sdss_objid,u,g,r,i,z,nuv_mag,eu,eg,er,ei,ez,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,c,rs,pred
160,3.80132189720491e+18,1.2376672545367e+18,21.7245178223,21.1381931305,20.958688736,20.8647251129,20.829492569,0.1003483236,0.07819073650000001,0.05409199,0.0401961468,0.029898546600000003,23.703777313200003,1.9792594909,2.5655841827000003,2.7450885772,2.8390522003,2.8742847442,0.5863246918,0.7658290862999999,0.8597927094,0.8950252532999999,0.1795043945,0.2734680176,0.30870056149999997,0.0939636231,0.129196167,0.0352325439,0,4.19553725805599e-05,0
161,3.80132189720491e+18,1.2376672545369e+18,22.073774337800003,21.624450683600003,21.674949645999998,21.4573173523,21.8239192963,0.09578235449999999,0.074632965,0.0516307391,0.0383671708,0.0285381265,22.8622894287,0.7885150909,1.2378387451000001,1.1873397827,1.4049720763999998,1.0383701323999999,0.44932365420000003,0.3988246918,0.6164569854999999,0.24985504149999999,-0.0504989624,0.16713333130000002,-0.1994686127,0.2176322937,-0.1489696503,-0.36660194399999996,0,0.0001540026,1
168,6.37841009868381e+18,1.23766725453985e+18,21.1912078857,20.2866096497,19.934394836400003,19.7439002991,19.8307476044,0.1408098787,0.1097181067,0.0759024769,0.0564036742,0.0419539735,22.558204650900002,1.3669967652000001,2.2715950012,2.6238098145,2.8143043518,2.7274570464999996,0.9045982359999999,1.2568130493,1.4473075866,1.3604602813,0.3522148133,0.5427093506,0.4558620453,0.19049453730000002,0.10364723199999999,-0.0868473053,0,0.00013503229999999998,0
170,6.37841010834748e+18,1.23766725454076e+18,18.9327335358,17.9555339813,17.6129283905,17.468410491900002,17.427656173699997,0.1058816016,0.08250222360000001,0.0570746586,0.0424125865,0.0315471739,21.159383773800002,2.226650238,3.2038497925,3.5464553832999997,3.6909732819,3.7317276000999997,0.9771995545000001,1.3198051453,1.4643230439,1.5050773621,0.34260559079999997,0.4871234894,0.5278778076,0.1445178986,0.1852722168,0.0407543182,0,0.0006875083,0
172,3.85255034296626e+18,1.23766725454135e+18,23.9018249512,22.3413295746,21.1691398621,19.1359138489,17.9802780151,0.118484892,0.0923226252,0.0638683662,0.0474610403,0.0353022963,23.3244991302,-0.577325821,0.9831695556000001,2.1553592681000002,4.1885852813,5.3442211151,1.5604953766,2.7326850891000003,4.7659111023000005,5.9215469361,1.1721897125,3.2054157257,4.3610515595,2.0332260131999997,3.188861847,1.1556358338,0,-7.89840214565629e-06,0
175,6.38787467115338e+18,1.2376672545447e+18,20.5834541321,19.7813682556,19.5504264832,19.4551448822,19.5316543579,0.07464549690000001,0.0581632666,0.040237076600000005,0.0299004614,0.0222404506,22.243473053000002,1.6600189209,2.4621047974,2.6930465698000003,2.7883281708,2.7118186951,0.8020858765000001,1.0330276489,1.1283092499,1.0517997742,0.2309417724,0.3262233734,0.2497138977,0.095281601,0.0187721253,-0.07650947570000001,0,0.0006358218,0
178,2.48732633697407e+18,1.23766725454502e+18,21.256567001300002,19.865285873399998,19.3388462067,19.1687870026,19.045722961400003,0.0956357196,0.07451871040000001,0.0515516959,0.0383084342,0.0284944382,23.263513565100002,2.0069465638,3.3982276917000003,3.9246673584,4.0947265625,4.2177906037,1.3912811279,1.9177207946000001,2.0877799987,2.2108440399,0.5264396667,0.6964988708,0.819562912,0.1700592041,0.2931232453,0.12306404119999999,0,8.946e-06,0
179,3.05611689616212e+18,1.23766725454535e+18,26.134098053000002,21.6975803375,20.4605178833,19.4731426239,18.6883430481,0.12234901640000001,0.095333524,0.0659512952,0.0490088798,0.036453601,22.8801784515,-3.2539196015,1.1825981140000001,2.4196605682,3.4070358276,4.1918354034,4.4365177155,5.6735801697,6.6609554290999995,7.4457550049000005,1.2370624542,2.2244377136,3.0092372894,0.9873752593999999,1.7721748352000002,0.7847995757999999,0,4.8472880735062103e-05,0
180,3.05611689616213e+18,1.23766725454542e+18,25.0016899109,21.7347354889,21.3370265961,21.540393829299997,21.988187789899996,0.1294047534,0.1008313075,0.06975463030000001,0.0518351644,0.0385558419,22.0993118286,-2.9023780823000003,0.3645763397,0.7622852325,0.5589179993,0.1111240387,3.266954422,3.6646633148000003,3.4612960816000005,3.013502121,0.3977088928,0.19434165960000002,-0.253452301,-0.2033672332,-0.6511611938,-0.44779396060000004,0,-0.0004666741,1
181,3.05611689616213e+18,1.23766725454548e+18,21.5528392792,20.696687698399998,20.7349624634,20.3746967316,20.206533432,0.1286444366,0.10023887460000001,0.0693447888,0.0515306108,0.038329307,23.9334583282,2.380619049,3.2367706298,3.1984958648000004,3.5587615966,3.7269248962,0.8561515808,0.8178768157999999,1.1781425476,1.3463058472,-0.038274765,0.3219909668,0.4901542664,0.3602657318,0.5284290314,0.1681632996,0,-0.0004222882,1
189,6.3748212658872e+18,1.2376672545481e+18,22.255815505999998,20.736661911,20.568132400499998,20.5026130676,20.3039016724,0.09605570140000001,0.07484594730000001,0.0517780818,0.0384766646,0.0286195688,22.5439605713,0.2881450653,1.8072986603,1.9758281708,2.0413475037,2.2400588988999997,1.519153595,1.6876831055000001,1.7532024384,1.9519138336000001,0.1685295105,0.2340488434,0.4327602386,0.0655193329,0.2642307281,0.1987113952,0,-0.0003935121,0
198,6.37482128091959e+18,1.23766725454876e+18,21.6320819855,21.180265426600002,21.2305965424,21.2166137695,21.6958408356,0.09386730189999999,0.0731407702,0.050598442599999995,0.0376000665,0.027967542400000003,22.8434906006,1.2114086151,1.6632251740000001,1.6128940582,1.6268768311000001,1.147649765,0.4518165589,0.4014854431,0.415468216,-0.0637588501,-0.0503311158,-0.036348342900000004,-0.515575409,0.0139827729,-0.4652442932,-0.4792270661,0,0.0014891198000000002,1
203,6.37770642627442e+18,1.23766725507246e+18,22.9628238678,21.4360790253,21.2229099274,21.1228275299,20.8837223053,0.1353811771,0.1054880917,0.072976172,0.0542291179,0.040336500899999995,22.8752803802,-0.0875434876,1.4392013549,1.6523704528,1.7524528503,1.9915580749000001,1.5267448425,1.7399139404,1.8399963379,2.0791015625,0.2131690979,0.31325149539999997,0.55235672,0.1000823975,0.33918762210000003,0.2391052246,0,-0.00028692240000000003,0
204,3.84882079952483e+18,1.23766725507259e+18,22.2294750214,21.768270492600003,21.617029190100002,21.6384487152,21.4765262604,0.1194837391,0.09310092029999999,0.0644067824,0.0478611439,0.0355998985,23.9551353455,1.7256603241,2.1868648529,2.3381061553999998,2.3166866303,2.4786090851,0.4612045288,0.6124458313000001,0.5910263062,0.752948761,0.1512413025,0.1298217774,0.2917442322,-0.021419525099999996,0.1405029297,0.1619224548,0,0.0001618261,1
205,3.84910227450154e+18,1.23766725507311e+18,20.409986496,19.2964363098,18.9168987274,18.7779521942,18.6537513733,0.09946443140000001,0.0775020123,0.053615532800000004,0.0398420841,0.029635192799999998,23.1711540222,2.7611675262,3.8747177124000003,4.2542552948,4.3932018280000005,4.5174026489,1.1135501862000001,1.4930877686000001,1.6320343018,1.7562351227000002,0.3795375824,0.5184841156000001,0.6426849365,0.1389465332,0.2631473541,0.1242008209,0,0.0005112255,0
210,6.37767115815047e+18,1.23766725507495e+18,22.3926239014,20.5388793945,20.231010437000002,19.986099243199998,20.4144744873,0.0965127721,0.07520210000000001,0.0520244651,0.038659751400000004,0.0287557542,21.837228775,-0.5553951264,1.2983493805,1.6062183380000001,1.8511295318,1.4227542877000001,1.8537445069,2.1616134644,2.4065246582,1.9781494141,0.3078689575,0.5527801513,0.12440490720000001,0.24491119379999998,-0.18346405030000001,-0.42837524409999994,0,0.0001620348,0
214,3.85138925868732e+18,1.23766725507665e+18,21.0390090942,20.2905025482,19.9510135651,19.843580246,19.7647399902,0.1291355044,0.10062151400000001,0.069609493,0.051727317300000006,0.0384756178,23.131910324099998,2.0929012299000003,2.8414077758999996,3.180896759,3.2883300781,3.3671703339,0.748506546,1.0879955290999999,1.1954288482,1.274269104,0.33948898310000003,0.4469223022,0.5257625579999999,0.10743331910000001,0.1862735749,0.0788402558,0,-0.0003646067,0
215,3.85138925868732e+18,1.23766725507678e+18,21.2981452942,20.475925445599998,20.3733291626,20.3350009918,20.3196983337,0.1292289197,0.10069429869999999,0.06965985150000001,0.0517647341,0.0385034531,23.261362075799997,1.9632167816,2.7854366302,2.8880329132,2.926361084,2.9416637421,0.8222198486,0.9248161316,0.9631443023999999,0.9784469605,0.10259628300000001,0.14092445380000002,0.1562271119,0.0383281708,0.0536308289,0.0153026581,0,-9.74843424046412e-05,0
216,6.37841010190503e+18,1.23766725507737e+18,22.2741718292,21.4930934906,21.701545715300004,21.6224651337,21.6450576782,0.1320379227,0.1028830633,0.0711740255,0.052889928200000005,0.039340388,21.924587249800002,-0.3495845794,0.4314937592,0.2230415345,0.3021221161,0.2795295716,0.7810783386,0.5726261139,0.6517066954999999,0.629114151,-0.2084522247,-0.12937164310000002,-0.1519641876,0.0790805816,0.0564880371,-0.022592544500000002,0,0.00038871639999999997,0
218,6.37841011264245e+18,1.23766725507816e+18,21.5173492432,20.1414451599,20.2323169708,20.348526001,20.307878494300002,0.1410435587,0.1099001914,0.07602844389999999,0.0564972796,0.0420235991,21.855041503899997,0.3376922607,1.7135963440000002,1.6227245331,1.5065155029,1.5471630096000002,1.3759040833,1.2850322723999998,1.1688232422,1.2094707489,-0.0908718109,-0.2070808411,-0.1664333344,-0.1162090302,-0.07556152349999999,0.0406475067,0,0.0002958284,0
219,6.37841011264245e+18,1.23766725507816e+18,21.5173492432,20.1414451599,20.2323169708,20.348526001,20.307878494300002,0.1410435587,0.1099001914,0.07602844389999999,0.0564972796,0.0420235991,21.855041503899997,0.3376922607,1.7135963440000002,1.6227245331,1.5065155029,1.5471630096000002,1.3759040833,1.2850322723999998,1.1688232422,1.2094707489,-0.0908718109,-0.2070808411,-0.1664333344,-0.1162090302,-0.07556152349999999,0.0406475067,0,0.0004557021,0
225,6.3878746357199e+18,1.23766725507967e+18,21.897771835300002,21.3362407684,21.2836666107,21.0359172821,20.816865920999998,0.0898005441,0.0699719712,0.048406288,0.0359710604,0.026755860099999997,23.200826644899998,1.3030548095999999,1.8645858765,1.9171600342,2.1649093628,2.3839607239,0.5615310669,0.6141052246,0.8618545531999999,1.0809059143000002,0.0525741577,0.3003234863,0.5193748474000001,0.24774932859999999,0.4668006897,0.21905136109999998,0,-0.0002520237,1
228,3.2279925540174e+18,1.23766725508085e+18,20.4119129181,18.3219051361,17.3911590576,17.0643386841,16.8745822906,0.0996055007,0.0776119307,0.0536915772,0.0398985967,0.0296772253,23.902009964,3.4900970459,5.5801048279,6.5108509064,6.8376712799,7.0274276734,2.090007782,3.0207538605,3.3475742339999996,3.5373306275,0.9307460784999999,1.257566452,1.4473228455,0.32682037350000004,0.516576767,0.1897563935,0,0.00011097200000000001,0
229,3.2279925540174e+18,1.23766725508091e+18,21.526494979899997,20.669652938800002,20.5779094696,20.4097518921,20.245737075799997,0.08068127929999999,0.06286630780000001,0.043490618499999995,0.0323181897,0.024038797200000003,22.8877410889,1.361246109,2.2180881501,2.3098316193,2.4779891968000003,2.6420040131,0.8568420411,0.9485855103,1.1167430878,1.2807579041,0.0917434692,0.2599010467,0.42391586299999995,0.1681575775,0.33217239379999997,0.1640148163,0,-0.0003322697,0
237,6.38787467115339e+18,1.23766725508144e+18,20.9610023499,20.3741512299,20.2892246246,20.3528823853,20.3352375031,0.07429827,0.05789271,0.0400499105,0.029761375899999998,0.0221369956,21.5980033875,0.6370010375999999,1.2238521576,1.3087787629,1.2451210021999999,1.2627658844,0.58685112,0.6717777253,0.6081199646000001,0.6257648468,0.0849266053,0.0212688446,0.0389137268,-0.0636577607,-0.04601287849999999,0.0176448822,0,0.00020244150000000002,0
238,6.38787467115339e+18,1.2376672550815e+18,21.041135788,19.7794589996,19.8489151001,20.0034694672,20.0144824982,0.0824777335,0.06426609309999999,0.044458985300000003,0.0330377929,0.024574047,21.7837276459,0.7425918579,2.0042686463,1.9348125458,1.7802581787,1.7692451477000002,1.2616767884,1.1922206879000001,1.0376663207999999,1.0266532898,-0.06945610049999999,-0.2240104676,-0.2350234986,-0.1545543671,-0.1655673981,-0.011013031000000001,0,-0.00033196980000000005,0
239,6.38787467115339e+18,1.2376672550817e+18,21.604396820100003,20.454076767,20.3724079132,20.356081008900002,20.5057468414,0.0721609369,0.056227315199999996,0.0388977975,0.0289052315,0.021500181400000002,22.2267551422,0.6223583221,1.7726783752000002,1.854347229,1.8706741333,1.7210083008000001,1.1503200531,1.2319889069,1.2483158112000001,1.0986499787000001,0.0816688538,0.09799575810000001,-0.0516700744,0.0163269043,-0.1333389282,-0.1496658325,0,0.0005280959,0
240,3.05611689616213e+18,1.23766725508235e+18,21.6506977081,21.1010570526,21.0375957489,21.0396156311,20.9231872559,0.1319811493,0.1028388217,0.07114341860000001,0.0528671853,0.0393234715,22.6963863373,1.0456886292,1.5953292847,1.6587905884,1.6567707062,1.7731990813999998,0.5496406555,0.6131019592,0.6110820770000001,0.7275104522,0.0634613037,0.0614414215,0.17786979670000003,-0.0020198822,0.11440849300000001,0.11642837519999999,0,-0.0002951124,0
242,6.37482125085482e+18,1.23766725508406e+18,21.4885883331,20.8381290436,20.6255207062,20.4841651917,20.2641029358,0.0549792312,0.04283944519999999,0.0296361279,0.0220228191,0.0163809322,22.6423015594,1.1537132263,1.8041725158000002,2.0167808532,2.1581363677,2.3781986236000003,0.6504592895,0.8630676268999999,1.0044231414,1.2244853973,0.21260833739999999,0.35396385189999996,0.5740261078,0.1413555145,0.3614177704,0.2200622559,0,-0.0003310732,0
247,2.48683375576482e+18,1.23766728781274e+18,22.7038917542,21.5065345764,21.7248020172,21.6546382904,21.3214511871,0.0999205932,0.0778574497,0.053861420599999994,0.0400248095,0.029771104500000003,23.7650260925,1.0611343383,2.2584915161000003,2.0402240753,2.1103878021,2.4435749053999998,1.1973571778,0.979089737,1.0492534638,1.3824405671000002,-0.2182674408,-0.148103714,0.18508338929999998,0.07016372679999999,0.4033508301,0.3331871033,0,0.00039351699999999997,0
248,2.48683375576692e+18,1.23766728781293e+18,22.103141784699996,20.5716743469,20.2528038025,20.130144119300002,19.802856445299998,0.10004311800000001,0.0779529214,0.05392747,0.040073890200000004,0.0298076104,22.9465484619,0.8434066772,2.374874115,2.6937446594,2.8164043426,3.1436920166,1.5314674378,1.8503379822,1.9729976653999999,2.3002853394,0.3188705444,0.4415302276,0.7688179016,0.12265968320000001,0.4499473572,0.327287674,0,-0.00012038979999999999,0
251,6.38787462927745e+18,1.23766728781306e+18,22.132068634,21.302150726300003,21.1442184448,21.2940883636,20.974845886199997,0.10864423220000001,0.08465485269999999,0.0585638359,0.0435192063,0.0323702954,22.855318069499997,0.7232494355,1.5531673432,1.7110996246999999,1.5612297059,1.8804721833000002,0.8299179077,0.9878501892,0.8379802704000001,1.1572227478000001,0.1579322815,0.0080623627,0.3273048401,-0.1498699188,0.1693725586,0.3192424774,0,0.0008264753,0
256,6.48423582189329e+18,1.23766728834948e+18,21.808042526199998,21.2449760437,21.1234207153,21.1426944733,20.945043563800002,0.08450233189999999,0.06584364919999999,0.0455503277,0.0338487774,0.0251772702,23.5860805511,1.7780380249,2.3411045074000003,2.4626598358000003,2.4433860778,2.6410369872999997,0.5630664825,0.6846218109000001,0.6653480529,0.8629989624,0.1215553284,0.1022815704,0.2999324799,-0.019273758000000002,0.1783771515,0.1976509095,0,-0.0005514694,0
258,6.37841013089606e+18,1.23766728888562e+18,23.0043430328,21.335317611700003,21.2278385162,21.1161746979,21.4494609833,0.1206850633,0.0940369815,0.0650543496,0.0483423546,0.0359578282,22.276443481399998,-0.7278995514,0.9411258697,1.0486049652,1.1602687834999998,0.8269824981,1.6690254211000002,1.7765045166,1.8881683349,1.5548820495,0.10747909550000001,0.21914291379999998,-0.1141433716,0.1116638183,-0.2216224671,-0.3332862854,0,-0.000716959,0
261,6.37841013089606e+18,1.23766728888595e+18,19.999286651600002,19.6853618622,19.6944961548,19.8237571716,20.000226974500002,0.1087308377,0.0847223327,0.0586105175,0.043553896200000004,0.0323960967,20.8364105225,0.8371238709000001,1.1510486603,1.1419143676999999,1.0126533509,0.8361835479999999,0.3139247894,0.3047904968,0.17552948,-0.0009403228999999999,-0.0091342926,-0.1383953094,-0.3148651123,-0.1292610168,-0.3057308197,-0.1764698029,0,-0.0003152166,1
262,6.37841013089606e+18,1.23766728888595e+18,19.999286651600002,19.6853618622,19.6944961548,19.8237571716,20.000226974500002,0.1087308377,0.0847223327,0.0586105175,0.043553896200000004,0.0323960967,20.8364105225,0.8371238709000001,1.1510486603,1.1419143676999999,1.0126533509,0.8361835479999999,0.3139247894,0.3047904968,0.17552948,-0.0009403228999999999,-0.0091342926,-0.1383953094,-0.3148651123,-0.1292610168,-0.3057308197,-0.1764698029,0,8.412425813730811e-06,1
266,3.85311329291967e+18,1.237667288887e+18,22.4465026855,22.014589309699996,21.948598861700003,22.0372009277,21.949048996,0.0878163725,0.06842592360000001,0.0473367348,0.035176266,0.026164680699999998,23.3846473694,0.9381446839,1.3700580597,1.4360485077,1.3474464416999998,1.4355983734,0.4319133758,0.49790382380000003,0.4093017578,0.4974536895,0.065990448,-0.022611617999999997,0.0655403137,-0.088602066,-0.0004501343,0.0881519317,0,0.0024164408,1
268,3.85311329291967e+18,1.23766728888707e+18,21.615577697800003,20.5700721741,20.4646053314,20.351858139,20.2406291962,0.0842941925,0.065681465,0.0454381332,0.033765401699999996,0.025115255299999997,23.8629341125,2.2473564147,3.2928619383999997,3.3983287811,3.5110759735,3.6223049163,1.0455055237,1.1509723664,1.2637195587999999,1.3749485016,0.1054668427,0.2182140351,0.3294429779,0.1127471924,0.22397613519999998,0.1112289428,0,0.0004296851,0
275,3.84913745887364e+18,1.23766729211793e+18,23.8627948761,21.1688785553,20.8609600067,20.8258647919,20.8325691223,0.13240814210000001,0.1031715274,0.0713735893,0.0530382246,0.0394506939,23.6472911835,-0.21550369260000002,2.4784126282,2.7863311768,2.8214263916,2.8147220612,2.6939163207999997,3.0018348694,3.0369300842,3.0302257538,0.3079185486,0.34301376340000006,0.336309433,0.035095214799999996,0.0283908844,-0.006704330400000001,0,-0.0003384358,0
277,6.37767125263975e+18,1.23766729211937e+18,20.4384460449,19.9889678955,20.042951583900003,20.1741905212,20.414390564,0.11696317789999999,0.0911369175,0.0630480945,0.0468514934,0.0348489024,20.7388553619,0.300409317,0.7498874664,0.6959037779999999,0.5646648407,0.3244647979,0.44947814939999997,0.395494461,0.2642555237,0.0240554809,-0.0539836884,-0.1852226257,-0.4254226685,-0.1312389373,-0.3714389801,-0.2402000428,0,-0.0005182108999999999,0
