,g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
415,6.3790434120148e+18,1.23766829391e+18,20.40275383,20.1272964478,20.490251541099997,20.7139434814,20.8750934601,0.0828818157,0.0645809472,0.044676803099999995,0.033199652999999996,0.0246944427,19.9094295502,20.1672496796,-0.4933242798,-0.21786689760000003,-0.5808219909000001,-0.8045139312,-0.9656639099,0.2754573822,-0.0874977111,-0.3111896514,-0.47233963009999996,-0.3629550933,-0.5866470336,-0.7477970123000001,-0.2236919403,-0.384841919,-0.1611499787,-0.2578201294,0.2355041504,-0.0399532318,0.3230018615,0.5466938018,0.7078437805,1,6.7661349021364e-05,0
417,6.3790434120148e+18,1.23766829391e+18,20.40275383,20.1272964478,20.490251541099997,20.7139434814,20.8750934601,0.0828818157,0.0645809472,0.044676803099999995,0.033199652999999996,0.0246944427,19.9094295502,20.1672496796,-0.4933242798,-0.21786689760000003,-0.5808219909000001,-0.8045139312,-0.9656639099,0.2754573822,-0.0874977111,-0.3111896514,-0.47233963009999996,-0.3629550933,-0.5866470336,-0.7477970123000001,-0.2236919403,-0.384841919,-0.1611499787,-0.2578201294,0.2355041504,-0.0399532318,0.3230018615,0.5466938018,0.7078437805,0,6.7661349021364e-05,0
423,6.37872678702573e+18,1.23766829713287e+18,20.5313835144,20.1457386017,20.355512619000002,20.6207695007,20.8676891327,0.0788772106,0.0614605881,0.0425181501,0.031595543,0.023501278799999997,20.5971927643,20.837720871,0.0658092499,0.4514541626,0.2416801453,-0.023576736400000003,-0.2704963684,0.3856449127,0.1758708954,-0.08938598630000001,-0.3363056183,-0.2097740173,-0.475030899,-0.721950531,-0.2652568817,-0.5121765137,-0.246919632,-0.24052810670000002,-0.3063373566,-0.6919822693000001,-0.482208252,-0.2169513703,0.0299682617,0,5.900877658859829e-05,0
431,6.37855083832174e+18,1.23766829767649e+18,21.9390830994,21.172006607100002,21.436870575,21.7221832275,20.8865604401,0.0911915526,0.071055837,0.0491560996,0.0365282521,0.0271703079,20.8880329132,21.597473144499997,-1.0510501862000001,-0.2839736939,-0.5488376618,-0.8341503143000001,0.0014724731,0.7670764923000001,0.5022125244,0.2168998719,1.0525226593,-0.2648639679,-0.5501766204,0.285446167,-0.2853126525,0.5503101349,0.8356227874,-0.7094402313,0.3416099549,-0.4254665374,-0.1606025695,0.12471008300000001,-0.7109127044,0,-0.0010347363,0
438,6.37855080718323e+18,1.23766829821211e+18,20.3884239197,19.9763393402,20.2654819489,20.4915103912,20.6693229675,0.072227329,0.0562790446,0.038933582599999995,0.0289318245,0.0215199627,20.0012779236,20.5532169342,-0.3871459961,0.0249385834,-0.26420402530000003,-0.4902324676,-0.6680450439,0.41208457950000005,0.1229419708,-0.1030864715,-0.2808990478,-0.2891426087,-0.515171051,-0.6929836273000001,-0.2260284423,-0.4038410186,-0.1778125763,-0.5519390106000001,-0.1647930145,-0.5768775939999999,-0.2877349853,-0.061706542999999996,0.1161060333,0,-4.26173064624891e-05,0
447,6.378550837248e+18,1.23766829875069e+18,20.4843120575,20.2485351563,20.5598201752,20.7878665924,21.0119304657,0.11585783960000001,0.0902756453,0.062452275300000006,0.0464087315,0.0345195718,20.3702545166,20.039806366,-0.1140575409,0.1217193603,-0.1895656586,-0.4176120758,-0.6416759490999999,0.2357769012,-0.0755081177,-0.3035545349,-0.5276184082,-0.3112850189,-0.5393314361,-0.7633953094,-0.2280464172,-0.45211029049999996,-0.2240638733,0.3304481506,0.44450569149999997,0.20872879030000002,0.5200138092000001,0.7480602264,0.9721240997,0,2.40898407355417e-05,0
454,6.3757008515692e+18,1.23766831109367e+18,20.722299575799997,20.368188858,20.7044372559,20.864089965799998,20.6751174927,0.1989464909,0.1550177634,0.1072405726,0.0796912387,0.0592756383,20.3227958679,20.449098587,-0.3995037079,-0.045392990099999996,-0.38164138799999997,-0.5412940978999999,-0.35232162479999996,0.35411071780000003,0.0178623199,-0.14179039,0.047182083099999994,-0.3362483979,-0.4959011078,-0.3069286347,-0.1596527099,0.029319763199999998,0.18897247309999998,-0.1263027191,0.2732009888,-0.080909729,0.2553386689,0.41499137880000003,0.2260189057,0,-0.0002454671,0
460,6.37570091599371e+18,1.23766833311331e+18,20.775476455699998,20.2015266418,20.3251037598,20.5563983917,20.5969715118,0.2718521059,0.2118253261,0.1465397775,0.1088947654,0.08099769799999999,20.8013305664,21.001777648900003,0.0258541107,0.5998039246,0.47622680659999994,0.24493217469999998,0.2043590546,0.5739498139,0.4503726959,0.219078064,0.17850494390000002,-0.12357711800000001,-0.35487174990000003,-0.39544487,-0.23129463190000002,-0.271867752,-0.0405731201,-0.2004470825,-0.2263011932,-0.8002510071,-0.6766738890999999,-0.4453792572,-0.4048061371,0,-0.0015257035,0
473,6.3790434248997e+18,1.23766849470523e+18,18.9852848053,19.1834888458,19.5913124084,19.9115142822,20.2258377075,0.0859212205,0.0669492334,0.0463151708,0.0344171375,0.0256000254,18.507850647,18.0028018951,-0.47743415829999997,-0.6756381988,-1.0834617614,-1.4036636352,-1.7179870605,-0.1982040405,-0.6060276031,-0.9262294769,-1.2405529022,-0.40782356259999997,-0.7280254364000001,-1.0423488617,-0.3202018738,-0.6345252991,-0.3143234253,0.5050487519,0.9824829102,1.1806869507,1.5885105133000001,1.9087123871,2.2230358124,0,0.0002243516,0
485,3.08415884071902e+18,1.23766849631322e+18,22.925540924099998,21.3907546997,21.3754425049,21.6644935608,20.9687023163,0.1136221215,0.0885335878,0.061247125300000003,0.0455131792,0.0338534415,23.538988113400002,23.905105590799998,0.6134471893,2.1482334137,2.1635456084999998,1.8744945525999999,2.5702857971,1.5347862244,1.5500984191999998,1.2610473633,1.9568386078,0.0153121948,-0.2737388611,0.4220523834,-0.2890510559,0.4067401886,0.6957912445000001,-0.3661174774,-0.9795646667,-2.5143508911000003,-2.5296630859,-2.24061203,-2.9364032745,0,0.0008668387,1
490,6.3755249565523e+18,1.23766857308137e+18,19.257183075,19.5773353577,19.9721851349,20.193397522,20.4186115265,0.2563089132,0.19971415399999998,0.1381613314,0.1026686728,0.0763666332,18.7358264923,18.082195282,-0.5213565827000001,-0.8415088654,-1.2363586426,-1.4575710297,-1.6827850342,-0.3201522827,-0.7150020599,-0.936214447,-1.1614284515,-0.3948497772,-0.6160621643,-0.8412761688,-0.22121238710000002,-0.44642639159999997,-0.22521400449999998,0.6536312103,1.174987793,1.4951400757,1.8899898528999999,2.11120224,2.3364162445,0,0.0014740259,0
491,6.37552496836346e+18,1.23766857308157e+18,20.3145618439,19.973772049,20.2171840668,20.4541378021,20.8232803345,0.2355254441,0.1835198402,0.1269581765,0.0943435282,0.0701742545,20.5543556213,20.3843803406,0.2397937774,0.5805835723,0.3371715545,0.1002178192,-0.2689247132,0.3407897949,0.09737777710000001,-0.13957595820000002,-0.5087184906000001,-0.24341201780000002,-0.4803657531,-0.8495082855,-0.23695373530000002,-0.6060962677,-0.3691425324,0.1699752807,-0.0698184967,-0.41060829159999995,-0.16719627380000002,0.0697574615,0.4388999939,0,-0.0003015796,0
499,6.3755249565523e+18,1.23766870622568e+18,18.258731842,18.5899848938,19.054542541500002,19.359485626199998,19.5790348053,0.295255214,0.2300608754,0.159155041,0.1182692572,0.0879705995,17.810043335,17.1868667603,-0.448688507,-0.7799415587999999,-1.2444992065,-1.5494422912,-1.7689914703,-0.3312530518,-0.7958106995,-1.1007537842,-1.3203029633,-0.4645576477,-0.7695007323999999,-0.9890499115000001,-0.3049430847,-0.5244922638,-0.2195491791,0.6231765747,1.0718650817,1.4031181335,1.8676757812,2.1726188659,2.392168045,0,-0.00010893819999999999,0
500,6.3796063383459e+18,1.23766875723773e+18,20.664674758900002,20.1716175079,20.2837352753,20.5152339935,20.7008571625,0.4947618842,0.38551509380000004,0.2666975558,0.1981848776,0.1474131346,21.003276825,20.9179821014,0.3386020661,0.8316593171,0.7195415497,0.4880428315,0.3024196625,0.49305725100000003,0.3809394836,0.14944076539999998,-0.036182403599999996,-0.1121177674,-0.3436164856,-0.5292396546,-0.2314987182,-0.4171218872,-0.18562316899999998,0.0852947236,-0.2533073425,-0.7463645935,-0.6342468260999999,-0.4027481079,-0.2171249389,0,-0.00046045760000000004,0
501,6.37960632653474e+18,1.23766875831147e+18,20.288267135599998,20.1707420349,20.303073883099998,20.4162464142,20.518995285,0.4503157139,0.35088294740000003,0.24273920059999998,0.1803812385,0.1341705024,21.167671203599998,20.8946914673,0.8794040679999999,0.9969291687,0.8645973204999999,0.7514247894,0.6486759186,0.11752510070000001,-0.0148067475,-0.1279792786,-0.23072814940000003,-0.1323318482,-0.2455043793,-0.34825325009999997,-0.11317253109999999,-0.2159214019,-0.1027488708,0.2729797363,-0.6064243317,-0.7239494324,-0.5916175842,-0.4784450531,-0.37569618229999996,0,0.000194537,0
502,6.3796415280867e+18,1.23766875831278e+18,18.3044891357,17.0317153931,17.1167449951,17.2333106995,17.279951095599998,0.24383212629999998,0.1899923384,0.1314358264,0.0976709053,0.07264921070000001,19.4565391541,20.662322998,1.1520500184,2.424823761,2.339794159,2.2232284546,2.1765880585,1.2727737426,1.1877441406,1.0711784362,1.0245380401000002,-0.085029602,-0.2015953064,-0.2482357025,-0.1165657044,-0.1632061005,-0.0466403961,-1.2057838439,-2.3578338622999997,-3.6306076049000002,-3.5455780029,-3.4290122985000004,-3.3823719024,0,-0.00013937459999999999,0
503,6.3796415205705e+18,1.23766875884978e+18,17.2342243195,16.0782184601,16.0514793396,16.1128501892,16.1700553894,0.21381612120000001,0.16660407189999998,0.11525592949999999,0.0856475085,0.0637060106,18.4474811554,20.5972862244,1.2132568359,2.3692626953,2.3960018158,2.3346309662,2.277425766,1.1560058594,1.1827449799,1.1213741303,1.0641689301000001,0.026739120499999998,-0.0346317291,-0.0918369293,-0.0613708496,-0.1185760498,-0.05720520019999999,-2.149805069,-3.3630619049,-4.5190677643,-4.5458068848,-4.4844360352,-4.427230835,0,-0.0001651229,0
510,3.78158346426385e+18,1.23766969837637e+18,24.634645461999998,19.662048339800002,19.2918663025,19.781057357799998,22.8268909454,0.3534088731,0.2753737867,0.1905023158,0.141563639,0.10529733449999999,21.5196380615,23.316795349099998,-3.1150074005,1.8575897217,2.227771759,1.7385807037,-1.3072528839,4.972597122200001,5.3427791595,4.8535881042,1.8077545166,0.3701820373,-0.11900901800000001,-3.1648426056,-0.4891910553,-3.5350246429000003,-3.0458335876,-1.7971572876,1.3178501129,-3.6547470093000003,-4.0249290466000005,-3.5357379913,-0.4899044037,0,-0.0005225027,0
513,6.38023963449492e+18,1.23766970104958e+18,22.994102478000002,22.0511875153,22.051591873200003,22.7966251373,21.3294487,0.1650520265,0.1286074221,0.088970013,0.0661142543,0.0491768606,22.2675247192,21.908290863,-0.7265777588,0.2163372039,0.215932846,-0.5291004181,0.9380760192,0.9429149627,0.9425106048,0.1974773407,1.6646537780000001,-0.0004043579,-0.7454376220000001,0.7217388153000001,-0.7450332640999999,0.7221431731999999,1.4671764372999998,0.3592338562,1.085811615,0.1428966523,0.1433010102,0.8883342743000001,-0.578842163,0,0.000847799,0
537,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,1.2577e-05,0
538,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,-3.34564283548389e-05,0
539,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,8.01463538664393e-05,0
540,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,1.2577e-05,0
541,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,-3.34564283548389e-05,0
542,6.38263220400921e+18,1.23767096539231e+18,18.6482410431,18.5122337341,18.867269516,19.1620292664,19.4087142944,0.16359417140000002,0.1274714619,0.0881841704,0.0655302852,0.0487424955,18.3867664337,18.1517734528,-0.2614746094,-0.12546730039999998,-0.48050308229999994,-0.7752628327,-1.0219478606999999,0.136007309,-0.2190284729,-0.5137882233,-0.7604732513,-0.35503578189999996,-0.6497955323,-0.8964805603,-0.29475975039999996,-0.5414447784,-0.246685028,0.2349929809,0.49646759030000004,0.3604602813,0.7154960631999999,1.0102558136,1.2569408415999999,0,8.01463538664393e-05,0
543,6.37774154192913e+18,1.23767096592374e+18,20.6512966156,20.4070072174,20.555839538599997,20.5714511871,21.497335434,0.1465510875,0.1141916141,0.078997232,0.0587034076,0.043664552300000006,21.3245258331,21.948040008499998,0.6732292175,0.9175186156999999,0.7686862945,0.753074646,-0.1728096009,0.2442893982,0.09545707699999999,0.0798454285,-0.8460388184000001,-0.14883232119999998,-0.1644439697,-1.0903282166,-0.0156116485,-0.9414958954000001,-0.9258842468999999,-0.6235141754,-1.2967433929,-1.5410327911000001,-1.3922004699000001,-1.3765888214,-0.4507045745,0,4.80295566376299e-05,0
544,6.37774154085538e+18,1.237670965924e+18,20.1497154236,20.2748374939,20.6035861969,20.9311313629,21.494609832800002,0.1360029131,0.1059725508,0.07331132139999999,0.05447816849999999,0.0405217484,19.957069397,20.1519126892,-0.1926460266,-0.3177680969,-0.6465167999,-0.9740619659,-1.5375404358000002,-0.1251220703,-0.4538707733,-0.7814159393000001,-1.3448944092,-0.32874870300000003,-0.656293869,-1.2197723389,-0.327545166,-0.8910236359,-0.5634784699000001,-0.1948432922,-0.0021972656,0.1229248047,0.45167350770000003,0.7792186737000001,1.3426971436000001,0,0.0005625697,0
547,6.3826322115254e+18,1.23767096592984e+18,20.5397224426,20.2092781067,20.5112705231,20.8143787384,21.0363483429,0.12250451,0.09545468539999999,0.06603510679999999,0.0490711629,0.0364999287,20.393190383900002,19.723232269300002,-0.1465320587,0.1839122772,-0.1180801392,-0.42118835450000003,-0.643157959,0.3304443359,0.028451919500000002,-0.2746562958,-0.49662590030000003,-0.3019924164,-0.6051006317000001,-0.8270702362000001,-0.30310821530000004,-0.5250778198,-0.2219696045,0.6699581146,0.8164901733,0.4860458374,0.7880382537999999,1.0911464691,1.3131160736,0,-0.000119149,0
552,6.38217476314864e+18,1.23767113986448e+18,20.771545410199998,20.3891830444,20.594787597699998,20.8557510376,20.858976364100002,0.18950848280000002,0.1476637274,0.1021530852,0.0759106874,0.0564636067,20.7172451019,20.7794513702,-0.0543003083,0.3280620575,0.1224575042,-0.1385059357,-0.1417312622,0.3823623658,0.1767578125,-0.0842056274,-0.08743095390000001,-0.2056045533,-0.46656799320000003,-0.4697933197,-0.2609634399,-0.2641887664,-0.0032253265000000003,-0.0622062683,-0.00790596,-0.3902683258,-0.1846637725,0.0762996674,0.0795249939,0,1.75079076143447e-05,0
553,6.38217479643464e+18,1.23767114254877e+18,20.7734394073,20.3988952637,20.6393642426,20.8675918579,21.1659431458,0.22076368329999999,0.17201755940000002,0.11900094900000001,0.0884304643,0.0657760203,20.945261001600002,21.1141166687,0.1718215943,0.5463657379,0.30589675899999996,0.0776691437,-0.2206821442,0.3745441436,0.1340751647,-0.0941524506,-0.39250373850000003,-0.24046897890000002,-0.46869659420000004,-0.7670478821,-0.22822761530000002,-0.5265789032,-0.2983512879,-0.1688556671,-0.3406772614,-0.715221405,-0.4747524261,-0.2465248108,0.0518264771,0,-7.153427577577529e-05,0
555,6.38217475885367e+18,1.23767116724509e+18,20.244497299200003,19.7558364868,19.9965057373,20.2861881256,20.410427093499997,0.25344094629999997,0.1974794716,0.1366153806,0.1015198678,0.0755121335,20.1568183899,20.5632762909,-0.0876789093,0.40098190310000004,0.1603126526,-0.12936973570000002,-0.2536087036,0.48866081240000003,0.24799156190000002,-0.0416908264,-0.1659297943,-0.24066925050000001,-0.5303516388,-0.6545906067,-0.2896823883,-0.4139213562,-0.1242389679,-0.406457901,-0.3187789917,-0.8074398040999999,-0.5667705536,-0.2770881653,-0.1528491974,0,0.0001525065,0
556,6.38217477281232e+18,1.23767116831877e+18,20.4516162872,19.9414024353,20.2306747437,20.501724243199998,20.7756919861,0.2140709609,0.1668026447,0.1153933033,0.0857495889,0.0637819394,20.2112865448,20.167053222699998,-0.2403297424,0.26988410949999997,-0.0193881989,-0.2904376984,-0.5644054413,0.5102138519,0.2209415435,-0.050107955999999995,-0.3240756989,-0.2892723084,-0.5603218079,-0.8342895508,-0.2710494995,-0.5450172424,-0.2739677429,0.0442333221,0.2845630645,-0.2256507874,0.063621521,0.3346710205,0.6086387634,0,-0.0001538425,0
559,6.3764045755182e+18,1.23767200370819e+18,20.6743106842,20.5619697571,20.7455310822,21.0501213074,21.813591003400003,0.4011621475,0.3125828207,0.21624335649999998,0.1606919914,0.1195253134,20.814184188800002,20.7505817413,0.1398735046,0.2522144317,0.0686531066,-0.2359371186,-0.9994068145999999,0.11234092710000002,-0.071220398,-0.3758106232,-1.1392803192,-0.1835613251,-0.4881515503,-1.2516212463,-0.3045902252,-1.0680599212000002,-0.7634696959999999,0.0636024475,-0.0762710571,-0.18861198420000003,-0.0050506590999999995,0.2995395661,1.0630092621,0,0.0003947384,0
560,6.37798788299961e+18,1.23767370879035e+18,17.6423587799,16.331081390399998,16.4496822357,16.535217285199998,16.6052036285,0.1857061833,0.144701004,0.1001034826,0.07438761740000001,0.055330719800000004,19.1049213409,20.4946899414,1.462562561,2.7738399505,2.6552391052,2.5697040557,2.4997177124000003,1.3112773895,1.1926765442,1.1071414947,1.0371551514,-0.1186008453,-0.2041358948,-0.27412223809999997,-0.08553504949999999,-0.1555213928,-0.0699863433,-1.3897686005,-2.8523311614999995,-4.163608551,-4.0450077057,-3.9594726562,-3.8894863129000004,0,0.000109491,0
