g_id,s_id,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,c,rs,pred
6.3748213120602E+018,1.23766732164307E+018,19.9731998444,19.8722858429,19.6730232239,19.6228218079,19.5355396271,0.0891879648,0.0694946572,0.048076082,0.035725683,0.0265733432,20.9430618286,20.9860744476,0.9698619842,1.0707759857,1.2700386047,1.3202400207,1.4075222015,0.1009140015,0.3001766205,0.3503780365,0.4376602173,0.199262619,0.249464035,0.3367462158,0.050201416,0.1374835968,0.0872821808,-0.043012619,-1.0128746032,-1.1137886047,-1.3130512237,-1.3632526397,-1.4505348205,1,0.8344455957,1
6.37886743968849E+018,1.23766732164334E+018,19.7677669525,19.5806026459,19.4521198273,19.300863266,19.2779331207,0.0841584653,0.065575704,0.0453649685,0.0337110348,0.0250748154,20.8250236511,21.6979351044,1.0572566986,1.2444210052,1.3729038238,1.5241603851,1.5470905304,0.1871643066,0.3156471252,0.4669036865,0.4898338318,0.1284828186,0.2797393799,0.3026695252,0.1512565613,0.1741867066,0.0229301453,-0.8729114533,-1.9301681519,-2.1173324585,-2.2458152771,-2.3970718384,-2.4200019837,1,1.496275425,1
6.37886743968849E+018,1.23766732164334E+018,19.868806839,19.4608192444,19.4335021973,19.344127655,19.1729335785,0.0847737417,0.0660551265,0.0456966311,0.0339574926,0.0252581369,20.5207290649,20.8307609558,0.6519222259,1.0599098205,1.0872268676,1.1766014099,1.3477954864,0.4079875946,0.4353046417,0.524679184,0.6958732605,0.0273170471,0.1166915894,0.2878856659,0.0893745423,0.2605686188,0.1711940765,-0.3100318909,-0.9619541168,-1.3699417114,-1.3972587585,-1.4866333008,-1.6578273773,1,0.4311971068,1
6.37485647495745E+018,1.23766732164452E+018,20.2437343597,19.7968769073,19.0558338165,18.6553020477,18.4451255798,0.0971269384,0.0756806508,0.0523555242,0.0389057659,0.0289387424,21.1648025513,20.860578537,0.9210681916,1.367925644,2.1089687348,2.5095005036,2.7196769715,0.4468574524,1.1879005432,1.588432312,1.7986087799,0.7410430908,1.1415748596,1.3517513275,0.4005317688,0.6107082367,0.2101764679,0.3042240143,-0.6168441773,-1.0637016297,-1.8047447205,-2.2052764893,-2.4154529572,1,0.2289568633,1
6.3748564813999E+018,1.23766732164517E+018,18.6623649597,17.6469650269,16.9323368073,16.4798316956,16.4152412415,0.0888500735,0.0692313761,0.0478939451,0.0355903357,0.026472671,19.5292472839,19.4732437134,0.8668823242,1.882282257,2.5969104766,3.0494155883,3.1140060424,1.0153999328,1.7300281524,2.1825332641,2.2471237182,0.7146282196,1.1671333313,1.2317237854,0.4525051117,0.5170955658,0.0645904541,0.0560035705,-0.8108787537,-1.8262786865,-2.5409069061,-2.9934120178,-3.0580024719,1,0.1139206588,1
6.37485649965351E+018,1.23766732164655E+018,21.5108947754,21.1094341278,20.9526100159,20.8245868683,20.521276474,0.109838888,0.0855857134,0.0592078008,0.0439977422,0.0327262357,20.7612361908,21.7831249237,-0.7496585846,-0.348197937,-0.1913738251,-0.0633506775,0.2399597168,0.4014606476,0.5582847595,0.6863079071,0.9896183014,0.1568241119,0.2848472595,0.5881576538,0.1280231476,0.4313335419,0.3033103943,-1.0218887329,-0.2722301483,-0.6736907959,-0.8305149078,-0.9585380554,-1.2618484497,1,0.8887165785,1
6.37872671186381E+018,1.23766732164753E+018,20.7260532379,19.9573783875,19.8930187225,19.8727855682,19.6089477539,0.0801036432,0.0624162145,0.0431792475,0.0320868082,0.0238666907,22.0620937347,22.0927047729,1.3360404968,2.1047153472,2.1690750122,2.1893081665,2.4531459808,0.7686748504,0.8330345154,0.8532676697,1.117105484,0.064359665,0.0845928193,0.3484306336,0.0202331543,0.2840709686,0.2638378143,-0.0306110382,-1.366651535,-2.1353263854,-2.1996860504,-2.2199192047,-2.483757019,1,2.7525346279,1
3.05203550900192E+018,1.23766732164832E+018,22.4074134827,21.6385097504,21.6219482422,21.8042545319,22.0861492157,0.0584489852,0.045543056,0.0315064751,0.0234126877,0.0174147375,24.4706687927,24.1138401031,2.06325531,2.8321590423,2.8487205505,2.6664142608,2.384519577,0.7689037323,0.7854652405,0.6031589508,0.321264267,0.0165615082,-0.1657447815,-0.4476394653,-0.1823062897,-0.4642009735,-0.2818946838,0.3568286896,-1.7064266204,-2.4753303527,-2.4918918609,-2.3095855712,-2.0276908874,1,2.1427490711,1
6.37862116948496E+018,1.23766732165166E+018,20.2949390411,20.0201530457,19.919708252,20.0880241394,19.8163757324,0.054042235,0.0421093404,0.0291310474,0.0216474906,0.0161017552,20.394575119,21.322933197,0.0996360779,0.3744220733,0.474866867,0.3065509796,0.5781993866,0.2747859954,0.3752307891,0.2069149017,0.4785633087,0.1004447937,-0.0678710937,0.2037773133,-0.1683158874,0.1033325196,0.271648407,-0.928358078,-1.0279941559,-1.3027801513,-1.403224945,-1.2349090576,-1.5065574646,1,0.7680566311,1
6.38787464538568E+018,1.23766732217241E+018,20.6966362,20.2628154755,20.0941390991,20.0275917053,19.7665576935,0.078028813,0.0607995205,0.042060826,0.0312557034,0.0232485011,21.0963172913,21.6204471588,0.3996810913,0.8335018158,1.0021781922,1.068725586,1.3297595978,0.4338207245,0.6024971009,0.6690444947,0.9300785065,0.1686763764,0.2352237702,0.496257782,0.0665473938,0.3275814056,0.2610340118,-0.5241298675,-0.9238109588,-1.3576316833,-1.5263080597,-1.5928554535,-1.8538894653,1,0.7644121051,1
6.38787464538568E+018,1.23766732217254E+018,20.4735584259,20.1159515381,19.7623806,19.5159454346,19.1119117737,0.0822858959,0.0641166121,0.044355575,0.0329609439,0.024516888,20.8463039398,21.1805343628,0.3727455139,0.7303524017,1.0839233398,1.3303585052,1.7343921661,0.3576068878,0.7111778259,0.9576129913,1.3616466522,0.3535709381,0.6000061035,1.0040397644,0.2464351654,0.6504688263,0.4040336609,-0.334230423,-0.7069759369,-1.0645828247,-1.4181537628,-1.6645889282,-2.0686225891,1,0.4706251621,1
6.37482130132278E+018,1.23766732217942E+018,20.2761325836,20.3277492523,20.044254303,20.009103775,19.92669487,0.0912124738,0.0710721463,0.0491673797,0.036536634,0.0271765422,21.0222949982,21.2853336334,0.7461624146,0.6945457459,0.9780406952,1.0131912232,1.0956001282,-0.0516166687,0.2318782806,0.2670288086,0.3494377136,0.2834949493,0.3186454773,0.4010543823,0.035150528,0.117559433,0.082408905,-0.2630386352,-1.0092010498,-0.9575843811,-1.2410793304,-1.2762298584,-1.3586387634,1,1.2288609743,1
6.37482131098645E+018,1.23766732218014E+018,21.1139564514,20.5798664093,20.0829524994,19.821937561,19.6764030457,0.0916441977,0.07140854,0.0494000986,0.0367095657,0.0273051728,22.1099529266,22.3070335388,0.9959964752,1.5300865173,2.0270004272,2.2880153656,2.4335498809,0.5340900421,1.031003952,1.2920188904,1.4375534057,0.4969139099,0.7579288483,0.9034633636,0.2610149384,0.4065494537,0.1455345153,-0.1970806122,-1.1930770874,-1.7271671295,-2.2240810394,-2.4850959778,-2.6306304931,1,1.263949275,1
6.37489167436193E+018,1.23766732218584E+018,20.3344631195,19.9193611145,19.8627109528,19.8539485931,19.7183055878,0.0575595722,0.0448500291,0.0310270432,0.0230564177,0.017149739,20.3113536835,21.1634521484,-0.023109436,0.391992569,0.4486427307,0.4574050904,0.5930480957,0.415102005,0.4717521667,0.4805145264,0.6161575317,0.0566501617,0.0654125214,0.2010555267,0.0087623597,0.144405365,0.1356430053,-0.8520984649,-0.8289890289,-1.2440910339,-1.3007411956,-1.3095035553,-1.4451465606,1,0.7350101471,1
6.37862114908387E+018,1.23766732218774E+018,22.0015697479,21.4466094971,20.6691989899,19.9916534424,19.7721271515,0.0697726086,0.0543663464,0.0376103856,0.0279485472,0.0207885839,22.7530136108,22.7600917816,0.7514438629,1.3064041137,2.0838146209,2.7613601684,2.9808864593,0.5549602508,1.332370758,2.0099163055,2.2294425964,0.7774105072,1.4549560547,1.6744823456,0.6775455475,0.8970718384,0.2195262909,-0.0070781708,-0.7585220337,-1.3134822845,-2.0908927917,-2.7684383392,-2.9879646301,1,2.426060915,1
6.37482126911052E+018,1.23766732271459E+018,20.292383194,20.1918468475,20.0120792389,19.8706607819,19.8150920868,0.0733763799,0.0571743771,0.0395529717,0.0293920953,0.0218623206,20.9314517975,21.7220783234,0.6390686035,0.73960495,0.9193725586,1.0607910156,1.1163597107,0.1005363465,0.2803039551,0.4217224121,0.4772911072,0.1797676086,0.3211860656,0.3767547607,0.141418457,0.1969871521,0.0555686951,-0.7906265259,-1.4296951294,-1.5302314759,-1.7099990845,-1.8514175415,-1.9069862366,1,1.4154644012,1
6.37482126911052E+018,1.23766732271459E+018,20.5697975159,20.2422866821,20.1722869873,20.1326217651,20.1816196442,0.0756217092,0.0589239262,0.0407632999,0.0302914996,0.0225313101,21.1888217926,21.7912559509,0.6190242767,0.9465351105,1.0165348053,1.0562000275,1.0072021484,0.3275108338,0.3975105286,0.4371757508,0.3881778717,0.0699996948,0.109664917,0.0606670379,0.0396652222,-0.0093326569,-0.0489978791,-0.6024341583,-1.221458435,-1.5489692688,-1.6189689636,-1.6586341858,-1.6096363067,1,1.4588140249,1
6.37489166040328E+018,1.2376673227216E+018,20.6059322357,20.3738651276,20.4164943695,20.111497879,20.1136684418,0.0700546354,0.0545860976,0.0377624109,0.0280615184,0.0208726134,20.7536125183,21.2058296204,0.1476802826,0.3797473907,0.3371181488,0.6421146393,0.6399440765,0.2320671081,0.1894378662,0.4944343567,0.4922637939,-0.0426292419,0.2623672486,0.2601966858,0.3049964905,0.3028259277,-0.0021705628,-0.4522171021,-0.5998973847,-0.8319644928,-0.7893352509,-1.0943317414,-1.0921611786,1,0.5224607587,1
6.37489166899321E+018,1.23766732272245E+018,20.2774505615,20.0750350952,20.0384368896,19.9324245453,19.8814792633,0.0626317859,0.048802264,0.0337611809,0.0250881743,0.0186609924,20.3231658936,21.5893573761,0.0457153321,0.2481307984,0.284729004,0.3907413483,0.4416866303,0.2024154663,0.2390136719,0.3450260162,0.3959712982,0.0365982056,0.1426105499,0.1935558319,0.1060123443,0.1569576263,0.050945282,-1.2661914825,-1.3119068146,-1.5143222809,-1.5509204865,-1.6569328308,-1.7078781128,1,0.6718345284,1
3.19171746639591E+018,1.23766732272416E+018,21.7682609558,21.4177932739,21.1771297455,21.3051948547,21.1254520416,0.0414569601,0.0323029831,0.0223470535,0.0166062564,0.0123520037,23.7186412811,23.2905673981,1.9503803253,2.3008480072,2.5415115356,2.4134464264,2.5931892395,0.3504676819,0.5911312103,0.4630661011,0.6428089142,0.2406635284,0.1125984192,0.2923412323,-0.1280651092,0.0516777039,0.1797428131,0.428073883,-1.5223064423,-1.8727741242,-2.1134376526,-1.9853725434,-2.1651153565,1,2.4075806141,1
6.38787463894322E+018,1.23766732324595E+018,19.9738349915,19.8758201599,19.6982307434,19.8129634857,19.8362350464,0.0718704388,0.0560009591,0.0387412049,0.0287888665,0.021413628,19.474313736,20.5391407013,-0.4995212555,-0.4015064239,-0.2239170074,-0.3386497497,-0.3619213104,0.0980148316,0.2756042481,0.1608715058,0.1375999451,0.1775894165,0.0628566742,0.0395851135,-0.1147327423,-0.138004303,-0.0232715607,-1.0648269653,-0.5653057098,-0.6633205414,-0.8409099579,-0.7261772156,-0.7029056549,1,1.1423505545,1
6.38787463894322E+018,1.23766732324595E+018,22.01512146,20.964006424,19.7574748993,18.9333572388,18.8889656067,0.074612096,0.0581372418,0.040219076,0.0298870821,0.0222304985,21.842912674,22.1494827271,-0.172208786,0.87890625,2.0854377747,2.9095554352,2.9539470673,1.051115036,2.2576465607,3.0817642212,3.1261558533,1.2065315247,2.0306491852,2.0750408173,0.8241176605,0.8685092926,0.0443916321,-0.3065700531,-0.1343612671,-1.1854763031,-2.3920078278,-3.2161254883,-3.2605171204,1,0.5030740499,1
6.38787464431194E+018,1.23766732324667E+018,23.3591003418,22.0381946564,21.3673801422,21.2889385223,20.4970550537,0.0840053409,0.0654563978,0.0452824309,0.0336496979,0.0250291936,22.6730060577,22.7527198792,-0.6860942841,0.6348114013,1.3056259155,1.3840675354,2.175951004,1.3209056854,1.9917201996,2.0701618195,2.8620452881,0.6708145142,0.7492561341,1.5411396027,0.0784416199,0.8703250885,0.7918834686,-0.0797138215,0.6063804626,-0.7145252228,-1.385339737,-1.4637813569,-2.2556648255,1,0.9407414198,1
6.38787464431194E+018,1.23766732324667E+018,23.3591003418,22.0381946564,21.3673801422,21.2889385223,20.4970550537,0.0840053409,0.0654563978,0.0452824309,0.0336496979,0.0250291936,22.6730060577,22.7527198792,-0.6860942841,0.6348114013,1.3056259155,1.3840675354,2.175951004,1.3209056854,1.9917201996,2.0701618195,2.8620452881,0.6708145142,0.7492561341,1.5411396027,0.0784416199,0.8703250885,0.7918834686,-0.0797138215,0.6063804626,-0.7145252228,-1.385339737,-1.4637813569,-2.2556648255,1,0.9393796921,1
6.38787466578677E+018,1.23766732324766E+018,21.113319397,20.5450248718,20.0240077972,19.8037128448,19.6891136169,0.1345572472,0.1048460975,0.0725320429,0.0538990833,0.0400910154,22.414560318,22.1274280548,1.301240921,1.8695354462,2.3905525208,2.6108474732,2.7254467011,0.5682945252,1.0893115998,1.3096065522,1.4242057801,0.5210170746,0.741312027,0.8559112549,0.2202949524,0.3348941803,0.1145992279,0.2871322632,-1.0141086578,-1.582403183,-2.1034202576,-2.32371521,-2.4383144379,1,1.1633834839,1
6.38787470122025E+018,1.23766732324943E+018,20.4563007355,20.3020820618,20.1128997803,19.9571113586,19.8908023834,0.0677204207,0.0527672954,0.0365041718,0.0271265116,0.0201771408,20.7364501953,21.5344676971,0.2801494598,0.4343681335,0.623550415,0.7793388367,0.8456478119,0.1542186737,0.3434009552,0.4991893769,0.5654983521,0.1891822815,0.3449707032,0.4112796784,0.1557884217,0.2220973969,0.0663089752,-0.7980175018,-1.0781669616,-1.2323856353,-1.4215679168,-1.5773563385,-1.6436653137,1,1.4597995281,1
6.37482128306917E+018,1.23766732325244E+018,20.7361297607,20.2379055023,20.213312149,20.0991535187,20.0325737,0.0941926986,0.0733943135,0.0507738441,0.037730407,0.0280644912,20.4033756256,20.63722229,-0.3327541351,0.1654701233,0.1900634766,0.3042221069,0.3708019256,0.4982242584,0.5228176117,0.636976242,0.7035560607,0.0245933533,0.1387519836,0.2053318023,0.1141586303,0.180738449,0.0665798187,-0.2338466644,0.0989074707,-0.3993167877,-0.423910141,-0.5380687713,-0.60464859,1,0.5952157974,1
6.37485645777758E+018,1.23766732325441E+018,17.6482753754,17.5480270386,17.8675346375,18.1521625519,18.4198989868,0.0998098329,0.0777711496,0.0538017191,0.0399804451,0.0297381058,17.2875709534,17.1021327972,-0.360704422,-0.2604560852,-0.5799636841,-0.8645915985,-1.1323280334,0.1002483368,-0.2192592621,-0.5038871765,-0.7716236114,-0.3195075989,-0.6041355133,-0.8718719482,-0.2846279144,-0.5523643493,-0.2677364349,0.1854381562,0.5461425782,0.4458942414,0.7654018403,1.0500297547,1.3177661896,0,-4.78853071399499E-05,0
6.37485648569487E+018,1.23766732325644E+018,21.9669742584,21.5766944885,21.4844837189,21.5982666016,21.088508606,0.0903807059,0.0704240352,0.0487190187,0.0362034515,0.0269287173,21.281578064,22.1660346985,-0.6853961944,-0.2951164245,-0.2029056549,-0.3166885376,0.193069458,0.3902797699,0.4824905395,0.3687076568,0.8784656524,0.0922107696,-0.0215721131,0.4881858825,-0.1137828827,0.3959751129,0.5097579956,-0.8844566345,-0.1990604401,-0.58934021,-0.6815509796,-0.5677680969,-1.0775260925,1,0.80705446,1
6.37485650394848E+018,1.23766732325801E+018,20.5670623779,20.0408058167,20.0814628601,19.9587917328,19.6672344208,0.0803296939,0.0625923574,0.0433011018,0.0321773589,0.0239340439,22.8200397491,22.0582313538,2.2529773712,2.7792339324,2.738576889,2.8612480163,3.1528053283,0.5262565612,0.4855995178,0.6082706451,0.8998279571,-0.0406570434,0.0820140839,0.3735713959,0.1226711273,0.4142284393,0.291557312,0.7618083953,-1.4911689759,-2.0174255371,-1.9767684937,-2.099439621,-2.390996933,1,2.26906991,1
6.37485650394848E+018,1.23766732325814E+018,22.3728046417,21.9095344543,21.7286605835,21.4911766052,21.1292247772,0.0707895234,0.0551587194,0.0381585471,0.0283558909,0.0210915729,22.2858181,22.0641651154,-0.0869865417,0.3762836457,0.5571575165,0.7946414948,1.1565933228,0.4632701874,0.6441440582,0.8816280365,1.2435798645,0.1808738708,0.4183578491,0.7803096771,0.2374839783,0.5994358063,0.361951828,0.2216529846,0.3086395263,-0.1546306611,-0.3355045319,-0.5729885102,-0.9349403382,1,0.8617351651,1
3.05386509635054E+018,1.23766732325998E+018,20.3974819183,20.0097026825,20.0723953247,20.1485652924,19.8236141205,0.0526474304,0.0410225205,0.0283791889,0.021088779,0.0156861767,21.2594203949,22.2877883911,0.8619384766,1.2497177124,1.1870250702,1.1108551025,1.4358062744,0.3877792358,0.3250865936,0.2489166259,0.5738677978,-0.0626926422,-0.1388626099,0.186088562,-0.0761699677,0.2487812042,0.3249511719,-1.0283679962,-1.8903064728,-2.2780857086,-2.2153930664,-2.1392230987,-2.4641742706,1,2.3433823586,0
2.4910206960455E+018,1.23766732326037E+018,21.4481201172,20.2214756012,19.7865200043,19.5663948059,19.6292533875,0.0414270908,0.0322797075,0.0223309528,0.0165942907,0.012343104,23.2922382355,24.0534439087,1.8441181183,3.0707626343,3.5057182312,3.7258434296,3.662984848,1.226644516,1.6616001129,1.8817253113,1.8188667297,0.4349555969,0.6550807953,0.5922222137,0.2201251984,0.1572666168,-0.0628585816,-0.7612056732,-2.6053237915,-3.8319683075,-4.2669239044,-4.4870491028,-4.4241905212,0,-9.62829362833872E-05,0
6.37862116841122E+018,1.23766732326247E+018,20.8136177063,20.3808631897,20.3354606628,20.2634429932,20.0111026764,0.0491739772,0.0383160301,0.0265068524,0.0196974315,0.0146512706,20.2734394073,21.3597106934,-0.540178299,-0.1074237824,-0.0620212555,0.0099964141,0.2623367309,0.4327545166,0.4781570435,0.5501747131,0.8025150299,0.0454025269,0.1174201965,0.3697605133,0.0720176696,0.3243579864,0.2523403168,-1.0862712861,-0.5460929871,-0.9788475037,-1.0242500306,-1.0962677002,-1.348608017,1,0.8467515707,1
6.38787463894323E+018,1.23766732378296E+018,20.4829998016,20.4574890137,20.20154953,20.0882453918,19.9469661713,0.0737627894,0.0574754663,0.0397612639,0.0295468792,0.0219774488,20.9417285919,21.8321380615,0.4587287903,0.4842395782,0.7401790619,0.8534832001,0.9947624206,0.0255107879,0.2814502716,0.3947544098,0.5360336303,0.2559394837,0.3692436219,0.5105228424,0.1133041382,0.2545833587,0.1412792205,-0.8904094696,-1.3491382599,-1.3746490478,-1.6305885315,-1.7438926697,-1.8851718902,1,1.1428499222,1
6.38787464431194E+018,1.23766732378341E+018,20.371339798,20.0882740021,19.9241809845,19.963142395,19.8353614807,0.0776105225,0.0604735948,0.0418353528,0.031088151,0.0231238734,20.5607852936,22.1003131866,0.1894454956,0.4725112915,0.6366043091,0.5976428986,0.7254238129,0.2830657959,0.4471588135,0.408197403,0.5359783173,0.1640930176,0.1251316071,0.2529125214,-0.0389614105,0.0888195038,0.1277809143,-1.539527893,-1.7289733886,-2.0120391845,-2.1761322021,-2.1371707916,-2.2649517059,1,0.9416714907,1
6.38787464431194E+018,1.23766732378341E+018,20.371339798,20.0882740021,19.9241809845,19.963142395,19.8353614807,0.0776105225,0.0604735948,0.0418353528,0.031088151,0.0231238734,20.5607852936,22.1003131866,0.1894454956,0.4725112915,0.6366043091,0.5976428986,0.7254238129,0.2830657959,0.4471588135,0.408197403,0.5359783173,0.1640930176,0.1251316071,0.2529125214,-0.0389614105,0.0888195038,0.1277809143,-1.539527893,-1.7289733886,-2.0120391845,-2.1761322021,-2.1371707916,-2.2649517059,1,0.94163692,1
6.38787465075439E+018,1.23766732378394E+018,20.8551807404,20.4479579926,20.1838798523,20.0732250214,19.9327278137,0.0944459736,0.0735916644,0.0509103723,0.0378318615,0.0281399563,20.9104423523,22.6239147186,0.0552616119,0.4624843597,0.7265625,0.8372173309,0.9777145386,0.4072227478,0.6713008881,0.781955719,0.9224529267,0.2640781403,0.3747329712,0.5152301789,0.1106548309,0.2511520386,0.1404972077,-1.7134723663,-1.7687339782,-2.175956726,-2.4400348663,-2.5506896972,-2.6911869049,1,0.9547335505,1
6.38787466578677E+018,1.23766732378466E+018,20.620721817,20.2051429749,20.2295780182,19.9049701691,19.9379043579,0.1335716546,0.1040781289,0.0720007643,0.0535042882,0.0397973582,20.7677402496,21.8505516052,0.1470184326,0.5625972747,0.5381622314,0.8627700805,0.8298358917,0.4155788421,0.3911437988,0.7157516479,0.6828174591,-0.0244350433,0.3001728058,0.267238617,0.3246078491,0.2916736603,-0.0329341888,-1.0828113556,-1.2298297882,-1.6454086303,-1.620973587,-1.9455814361,-1.9126472473,1,0.5578719974,1
6.38787467330296E+018,1.23766732378538E+018,21.9665851593,21.6623535156,21.397195816,21.6246910095,20.7200145721,0.1133077145,0.0882886052,0.0610776469,0.0453872383,0.0337597653,22.3355045319,22.5113620758,0.3689193726,0.6731510163,0.9383087159,0.7108135224,1.6154899598,0.3042316437,0.5693893433,0.3418941498,1.2465705872,0.2651576996,0.0376625061,0.9423389435,-0.2274951935,0.6771812439,0.9046764374,-0.1758575439,-0.5447769165,-0.8490085602,-1.1141662598,-0.8866710663,-1.7913475037,1,0.9242688417,1
